Order method type,Retailer type,Product line,Revenue,Date
E-mail,Department,Personal,0.0133393,2012-03-30
E-mail,Department,Personal,0.0407408,2012-03-30
E-mail,Department,Personal,0.036695,2012-03-30
E-mail,Department,Personal,0.0637804,2012-03-30
E-mail,Department,Personal,0.10127180000000001,2012-03-30
E-mail,Department,Personal,0.007649390000000001,2012-03-30
E-mail,Department,Personal,0.005462600000000001,2012-03-30
E-mail,Department,Personal,0.01662696,2012-03-30
E-mail,Department,Personal,0.02281686,2012-03-30
E-mail,Department,Personal,0.0248,2012-03-30
E-mail,Department,Personal,0.01831398,2012-03-30
E-mail,Department,Personal,0.02534763,2012-03-30
E-mail,Department,Personal,0.03431,2012-03-30
E-mail,Department,Personal,0.029512,2012-03-30
E-mail,Department,Personal,0.037884,2012-03-30
E-mail,Department,Golf,0.124009,2012-03-30
E-mail,Department,Golf,0.08640917999999999,2012-03-30
E-mail,Department,Golf,0.10967301,2012-03-30
E-mail,Department,Golf,0.07353984,2012-03-30
E-mail,Department,Golf,0.14098876000000002,2012-03-30
E-mail,Department,Golf,0.18856032,2012-03-30
E-mail,Department,Golf,0.04217862,2012-03-30
E-mail,Department,Golf,0.12928167,2012-03-30
E-mail,Department,Golf,0.19124575,2012-03-30
E-mail,Department,Golf,0.06899223,2012-03-30
E-mail,Department,Golf,0.06180356,2012-03-30
E-mail,Department,Golf,0.01953669,2012-03-30
E-mail,Department,Golf,0.02527503,2012-03-30
E-mail,Department,Golf,0.034552690000000004,2012-03-30
E-mail,Department,Golf,0.02324809,2012-03-30
E-mail,Outdoors,Camping,0.03755752,2012-03-30
E-mail,Outdoors,Camping,0.023110919999999997,2012-03-30
E-mail,Outdoors,Camping,0.054453760000000004,2012-03-30
E-mail,Outdoors,Camping,0.002812,2012-03-30
E-mail,Outdoors,Camping,0.03742856,2012-03-30
E-mail,Outdoors,Camping,0.03852721,2012-03-30
E-mail,Outdoors,Camping,0.00561436,2012-03-30
E-mail,Outdoors,Camping,0.00464791,2012-03-30
E-mail,Outdoors,Mountaineering,0.014588799999999999,2012-03-30
E-mail,Outdoors,Mountaineering,0.0094658,2012-03-30
E-mail,Outdoors,Mountaineering,0.027372240000000003,2012-03-30
E-mail,Outdoors,Mountaineering,0.02215968,2012-03-30
E-mail,Outdoors,Mountaineering,0.0239982,2012-03-30
E-mail,Outdoors,Mountaineering,0.012097799999999999,2012-03-30
E-mail,Outdoors,Mountaineering,0.009351799999999999,2012-03-30
E-mail,Outdoors,Mountaineering,0.013028399999999999,2012-03-30
E-mail,Outdoors,Mountaineering,0.012753559999999999,2012-03-30
E-mail,Outdoors,Mountaineering,0.00585729,2012-03-30
E-mail,Outdoors,Mountaineering,0.0133126,2012-03-30
E-mail,Outdoors,Mountaineering,0.007899680000000001,2012-03-30
E-mail,Outdoors,Mountaineering,0.00285768,2012-03-30
E-mail,Outdoors,Mountaineering,0.01075074,2012-03-30
E-mail,Outdoors,Mountaineering,0.00715737,2012-03-30
E-mail,Outdoors,Mountaineering,0.0067228,2012-03-30
E-mail,Outdoors,Mountaineering,0.0194304,2012-03-30
E-mail,Outdoors,Mountaineering,0.0309072,2012-03-30
E-mail,Outdoors,Personal,0.00389787,2012-03-30
E-mail,Outdoors,Personal,0.044453,2012-03-30
E-mail,Outdoors,Personal,0.03388,2012-03-30
E-mail,Outdoors,Personal,0.0245008,2012-03-30
E-mail,Outdoors,Personal,0.018094700000000002,2012-03-30
E-mail,Outdoors,Personal,0.099872,2012-03-30
E-mail,Outdoors,Personal,0.057209,2012-03-30
E-mail,Outdoors,Personal,0.028511099999999998,2012-03-30
E-mail,Outdoors,Personal,0.0046304,2012-03-30
E-mail,Outdoors,Personal,0.0624673,2012-03-30
E-mail,Outdoors,Personal,0.08405045,2012-03-30
E-mail,Outdoors,Personal,0.07110585000000001,2012-03-30
E-mail,Outdoors,Personal,0.060853,2012-03-30
E-mail,Outdoors,Personal,0.011895,2012-03-30
E-mail,Outdoors,Personal,0.03616,2012-03-30
E-mail,Outdoors,Personal,0.057543199999999996,2012-03-30
E-mail,Outdoors,Personal,0.057577,2012-03-30
E-mail,Outdoors,Personal,0.0124335,2012-03-30
E-mail,Outdoors,Personal,0.020026779999999998,2012-03-30
E-mail,Outdoors,Personal,0.00552384,2012-03-30
E-mail,Outdoors,Personal,0.0039346,2012-03-30
E-mail,Outdoors,Personal,0.0031476,2012-03-30
E-mail,Outdoors,Personal,0.00667569,2012-03-30
E-mail,Outdoors,Personal,0.0384,2012-03-30
E-mail,Outdoors,Personal,0.0253515,2012-03-30
E-mail,Outdoors,Personal,0.03139,2012-03-30
E-mail,Outdoors,Personal,0.033082,2012-03-30
E-mail,Outdoors,Personal,0.017094,2012-03-30
E-mail,Sports,Camping,0.02874408,2012-03-30
E-mail,Sports,Camping,0.017461439999999998,2012-03-30
E-mail,Sports,Camping,0.11376984,2012-03-30
E-mail,Sports,Camping,0.0642432,2012-03-30
E-mail,Sports,Camping,0.054731260000000004,2012-03-30
E-mail,Sports,Camping,0.021113189999999997,2012-03-30
E-mail,Sports,Camping,0.058569050000000004,2012-03-30
E-mail,Sports,Camping,0.00476025,2012-03-30
E-mail,Sports,Personal,0.0038799,2012-03-30
E-mail,Sports,Personal,0.021557,2012-03-30
E-mail,Sports,Personal,0.01008,2012-03-30
E-mail,Sports,Personal,0.033553599999999996,2012-03-30
E-mail,Sports,Personal,0.009878,2012-03-30
E-mail,Sports,Personal,0.057596,2012-03-30
E-mail,Sports,Personal,0.0473356,2012-03-30
E-mail,Sports,Personal,0.029748900000000002,2012-03-30
E-mail,Sports,Personal,0.00491124,2012-03-30
E-mail,Sports,Personal,0.008025,2012-03-30
E-mail,Sports,Personal,0.0296825,2012-03-30
E-mail,Sports,Personal,0.0405216,2012-03-30
E-mail,Sports,Personal,0.02382825,2012-03-30
E-mail,Sports,Personal,0.01291615,2012-03-30
E-mail,Sports,Personal,0.033185150000000004,2012-03-30
E-mail,Sports,Personal,0.03608,2012-03-30
E-mail,Sports,Personal,0.0026659,2012-03-30
E-mail,Sports,Personal,0.0418023,2012-03-30
E-mail,Sports,Personal,0.0046072,2012-03-30
E-mail,Sports,Personal,0.0029795999999999998,2012-03-30
E-mail,Sports,Personal,0.0075396000000000005,2012-03-30
E-mail,Sports,Personal,0.018111509999999997,2012-03-30
E-mail,Sports,Personal,0.00756042,2012-03-30
E-mail,Sports,Personal,0.00286,2012-03-30
E-mail,Sports,Personal,0.01733004,2012-03-30
E-mail,Sports,Personal,0.009996,2012-03-30
E-mail,Sports,Personal,0.009548,2012-03-30
E-mail,Sports,Golf,0.0425256,2012-03-30
E-mail,Sports,Golf,0.0447349,2012-03-30
E-mail,Sports,Golf,0.00611976,2012-03-30
Web,Department,Camping,0.01282674,2012-03-30
Web,Department,Camping,0.00674325,2012-03-30
Web,Department,Camping,0.01406181,2012-03-30
Web,Department,Camping,0.00719293,2012-03-30
Web,Department,Camping,0.02842147,2012-03-30
Web,Department,Camping,0.03632772,2012-03-30
Web,Department,Camping,0.09095518,2012-03-30
Web,Department,Camping,0.02651575,2012-03-30
Web,Department,Camping,0.06154146,2012-03-30
Web,Department,Camping,0.19591882,2012-03-30
Web,Department,Camping,0.03635928,2012-03-30
Web,Department,Camping,0.0052846099999999995,2012-03-30
Web,Department,Camping,0.01688948,2012-03-30
Web,Department,Personal,0.008574100000000001,2012-03-30
Web,Department,Personal,0.0028546,2012-03-30
Web,Department,Personal,0.00519049,2012-03-30
Web,Department,Personal,0.0036499,2012-03-30
Web,Department,Personal,0.007738,2012-03-30
Web,Department,Personal,0.00594,2012-03-30
Web,Department,Personal,0.013888,2012-03-30
Web,Department,Personal,0.014278200000000001,2012-03-30
Web,Department,Personal,0.025212,2012-03-30
Web,Department,Personal,0.006749,2012-03-30
Web,Department,Personal,0.0159999,2012-03-30
Web,Department,Personal,0.00781136,2012-03-30
Web,Department,Personal,0.0059015,2012-03-30
Web,Department,Personal,0.00657438,2012-03-30
Web,Department,Personal,0.008775,2012-03-30
Web,Department,Personal,0.01398895,2012-03-30
Web,Department,Personal,0.0283733,2012-03-30
Web,Department,Personal,0.015092350000000001,2012-03-30
Web,Department,Personal,0.0078,2012-03-30
Web,Department,Personal,0.00784,2012-03-30
Web,Department,Personal,0.0078971,2012-03-30
Web,Department,Personal,0.0217602,2012-03-30
Web,Department,Personal,0.003965,2012-03-30
Web,Department,Personal,0.01662696,2012-03-30
Web,Department,Personal,0.023321099999999997,2012-03-30
Web,Department,Personal,0.017806139999999998,2012-03-30
Web,Department,Personal,0.02567682,2012-03-30
Web,Department,Personal,0.00803,2012-03-30
Web,Department,Personal,0.006314,2012-03-30
Web,Outdoors,Camping,0.02235305,2012-03-30
Web,Outdoors,Camping,0.0035469200000000003,2012-03-30
Web,Outdoors,Camping,0.0402402,2012-03-30
Web,Outdoors,Camping,0.0602496,2012-03-30
Web,Outdoors,Camping,0.07047403999999999,2012-03-30
Web,Outdoors,Camping,0.0037989,2012-03-30
Web,Outdoors,Camping,0.06057216000000001,2012-03-30
Web,Outdoors,Camping,0.22172535000000002,2012-03-30
Web,Outdoors,Camping,0.1160116,2012-03-30
Web,Outdoors,Camping,0.04444244,2012-03-30
Web,Outdoors,Camping,0.056824440000000004,2012-03-30
Web,Outdoors,Camping,0.06854799,2012-03-30
Web,Outdoors,Camping,0.02700775,2012-03-30
Web,Outdoors,Camping,0.004995899999999999,2012-03-30
Web,Outdoors,Camping,0.06867617,2012-03-30
Web,Outdoors,Camping,0.07921887,2012-03-30
Web,Outdoors,Camping,0.018375119999999998,2012-03-30
Web,Outdoors,Camping,0.01789939,2012-03-30
Web,Outdoors,Camping,0.00620275,2012-03-30
Web,Outdoors,Camping,0.012027399999999999,2012-03-30
Web,Outdoors,Camping,0.0396722,2012-03-30
Web,Outdoors,Camping,0.0016688,2012-03-30
Web,Outdoors,Camping,0.006957,2012-03-30
Web,Outdoors,Camping,0.01610706,2012-03-30
Web,Outdoors,Camping,0.00415288,2012-03-30
Web,Outdoors,Mountaineering,0.0410592,2012-03-30
Web,Outdoors,Mountaineering,0.027683,2012-03-30
Web,Outdoors,Mountaineering,0.07853225999999999,2012-03-30
Web,Outdoors,Mountaineering,0.07620768,2012-03-30
Web,Outdoors,Mountaineering,0.07234239999999999,2012-03-30
Web,Outdoors,Mountaineering,0.048085699999999995,2012-03-30
Web,Outdoors,Mountaineering,0.13369620000000002,2012-03-30
Web,Outdoors,Mountaineering,0.014982,2012-03-30
Web,Outdoors,Mountaineering,0.04883804,2012-03-30
Web,Outdoors,Mountaineering,0.064155,2012-03-30
Web,Outdoors,Mountaineering,0.05587976,2012-03-30
Web,Outdoors,Mountaineering,0.02346795,2012-03-30
Web,Outdoors,Mountaineering,0.0463114,2012-03-30
Web,Outdoors,Mountaineering,0.03066048,2012-03-30
Web,Outdoors,Mountaineering,0.01127196,2012-03-30
Web,Outdoors,Mountaineering,0.0849008,2012-03-30
Web,Outdoors,Mountaineering,0.05841486,2012-03-30
Web,Outdoors,Mountaineering,0.03270278,2012-03-30
Web,Outdoors,Mountaineering,0.0326732,2012-03-30
Web,Outdoors,Mountaineering,0.108096,2012-03-30
Web,Outdoors,Mountaineering,0.1441584,2012-03-30
Web,Outdoors,Personal,0.004311,2012-03-30
Web,Outdoors,Personal,0.00533225,2012-03-30
Web,Outdoors,Personal,0.0054229,2012-03-30
Web,Outdoors,Personal,0.00389787,2012-03-30
Web,Outdoors,Personal,0.0045688000000000005,2012-03-30
Web,Outdoors,Personal,0.090449,2012-03-30
Web,Outdoors,Personal,0.06349,2012-03-30
Web,Outdoors,Personal,0.0288664,2012-03-30
Web,Outdoors,Personal,0.0048043,2012-03-30
Web,Outdoors,Personal,0.063072,2012-03-30
Web,Outdoors,Personal,0.0533692,2012-03-30
Web,Outdoors,Personal,0.045473400000000004,2012-03-30
Web,Outdoors,Personal,0.0064484,2012-03-30
Web,Outdoors,Personal,0.0035574,2012-03-30
Web,Outdoors,Personal,0.0013347,2012-03-30
Web,Outdoors,Personal,0.0179625,2012-03-30
Web,Outdoors,Personal,0.0830727,2012-03-30
Web,Outdoors,Personal,0.0697194,2012-03-30
Web,Outdoors,Personal,0.037711800000000004,2012-03-30
Web,Outdoors,Personal,0.05579535,2012-03-30
Web,Outdoors,Personal,0.057395,2012-03-30
Web,Outdoors,Personal,0.07804,2012-03-30
Web,Outdoors,Personal,0.0330974,2012-03-30
Web,Outdoors,Personal,0.1486906,2012-03-30
Web,Outdoors,Personal,0.03483,2012-03-30
Web,Outdoors,Personal,0.00774725,2012-03-30
Web,Outdoors,Personal,0.03982854,2012-03-30
Web,Outdoors,Personal,0.01358973,2012-03-30
Web,Outdoors,Personal,0.0059591999999999996,2012-03-30
Web,Outdoors,Personal,0.0264008,2012-03-30
Web,Outdoors,Personal,0.00256,2012-03-30
Web,Outdoors,Personal,0.024798979999999998,2012-03-30
Web,Outdoors,Personal,0.0253515,2012-03-30
Web,Outdoors,Personal,0.01971,2012-03-30
Web,Outdoors,Personal,0.021658,2012-03-30
Web,Outdoors,Personal,0.010318,2012-03-30
Web,Sports,Camping,0.060063370000000005,2012-03-30
Web,Sports,Camping,0.03062968,2012-03-30
Web,Sports,Camping,0.02679036,2012-03-30
Web,Sports,Camping,0.0511488,2012-03-30
Web,Sports,Camping,0.030752400000000003,2012-03-30
Web,Sports,Camping,0.0413714,2012-03-30
Web,Sports,Camping,0.01732185,2012-03-30
Web,Sports,Camping,0.003591,2012-03-30
Web,Sports,Camping,0.12838248,2012-03-30
Web,Sports,Camping,0.06852608,2012-03-30
Web,Sports,Camping,0.17692198,2012-03-30
Web,Sports,Camping,0.02189516,2012-03-30
Web,Sports,Camping,0.009642600000000001,2012-03-30
Web,Sports,Camping,0.09054111999999999,2012-03-30
Web,Sports,Camping,0.05308599,2012-03-30
Web,Sports,Camping,0.057661660000000003,2012-03-30
Web,Sports,Camping,0.02789164,2012-03-30
Web,Sports,Camping,0.05238125,2012-03-30
Web,Sports,Camping,0.086578,2012-03-30
Web,Sports,Camping,0.037271519999999995,2012-03-30
Web,Sports,Camping,0.04380306,2012-03-30
Web,Sports,Camping,0.0164984,2012-03-30
Web,Sports,Camping,0.0124747,2012-03-30
Web,Sports,Camping,0.026436599999999998,2012-03-30
Web,Sports,Camping,0.00502993,2012-03-30
Web,Sports,Camping,0.011214469999999999,2012-03-30
Web,Sports,Personal,0.0039278,2012-03-30
Web,Sports,Personal,0.00277304,2012-03-30
Web,Sports,Personal,0.0057495,2012-03-30
Web,Sports,Personal,0.007395850000000001,2012-03-30
Web,Sports,Personal,0.0177923,2012-03-30
Web,Sports,Personal,0.15171,2012-03-30
Web,Sports,Personal,0.059353,2012-03-30
Web,Sports,Personal,0.022138400000000003,2012-03-30
Web,Sports,Personal,0.016882400000000002,2012-03-30
Web,Sports,Personal,0.167664,2012-03-30
Web,Sports,Personal,0.1051192,2012-03-30
Web,Sports,Personal,0.03609,2012-03-30
Web,Sports,Personal,0.0339244,2012-03-30
Web,Sports,Personal,0.0151602,2012-03-30
Web,Sports,Personal,0.013610120000000002,2012-03-30
Web,Sports,Personal,0.001483,2012-03-30
Web,Sports,Personal,0.00648,2012-03-30
Web,Sports,Personal,0.0863282,2012-03-30
Web,Sports,Personal,0.1270822,2012-03-30
Web,Sports,Personal,0.0764802,2012-03-30
Web,Sports,Personal,0.09964175,2012-03-30
Web,Sports,Personal,0.0816594,2012-03-30
Web,Sports,Personal,0.115515,2012-03-30
Web,Sports,Personal,0.09385980000000001,2012-03-30
Web,Sports,Personal,0.2319599,2012-03-30
Web,Sports,Personal,0.023166,2012-03-30
Web,Sports,Personal,0.10250535000000001,2012-03-30
Web,Sports,Personal,0.013080620000000001,2012-03-30
Web,Sports,Personal,0.04106615,2012-03-30
Web,Sports,Personal,0.032226,2012-03-30
Web,Sports,Personal,0.0131936,2012-03-30
Web,Sports,Personal,0.005921,2012-03-30
Web,Sports,Personal,0.051715800000000006,2012-03-30
Web,Sports,Personal,0.0178146,2012-03-30
Web,Sports,Personal,0.01096722,2012-03-30
Web,Sports,Personal,0.03004925,2012-03-30
Web,Sports,Personal,0.02420943,2012-03-30
Web,Sports,Personal,0.01375,2012-03-30
Web,Sports,Personal,0.01216,2012-03-30
Web,Sports,Personal,0.052751879999999994,2012-03-30
Web,Sports,Personal,0.0077959,2012-03-30
Web,Sports,Personal,0.04597687,2012-03-30
Web,Sports,Personal,0.0253515,2012-03-30
Web,Sports,Personal,0.01825,2012-03-30
Web,Sports,Personal,0.02023,2012-03-30
Web,Sports,Golf,0.0325005,2012-03-30
Web,Sports,Golf,0.04713228,2012-03-30
Web,Sports,Golf,0.037605599999999996,2012-03-30
Web,Sports,Golf,0.14218357999999998,2012-03-30
Web,Sports,Golf,0.0425256,2012-03-30
Web,Sports,Golf,0.0894698,2012-03-30
Web,Sports,Golf,0.01660257,2012-03-30
Web,Sports,Golf,0.05518175,2012-03-30
Web,Sports,Golf,0.0062539200000000005,2012-03-30
Web,Sports,Golf,0.00791791,2012-03-30
Web,Sports,Golf,0.047938760000000004,2012-03-30
Sales visit,Outdoors,Camping,0.0036423000000000002,2012-03-30
Sales visit,Outdoors,Camping,0.05557829,2012-03-30
Sales visit,Outdoors,Camping,0.0389601,2012-03-30
Sales visit,Outdoors,Camping,0.00646228,2012-03-30
Sales visit,Outdoors,Mountaineering,0.0091086,2012-03-30
Sales visit,Outdoors,Mountaineering,0.023787779999999998,2012-03-30
Sales visit,Outdoors,Mountaineering,0.02486208,2012-03-30
Sales visit,Outdoors,Mountaineering,0.01905944,2012-03-30
Sales visit,Outdoors,Mountaineering,0.011609,2012-03-30
Sales visit,Outdoors,Mountaineering,0.029572400000000002,2012-03-30
Sales visit,Outdoors,Mountaineering,0.003234,2012-03-30
Sales visit,Outdoors,Mountaineering,0.006051239999999999,2012-03-30
Sales visit,Outdoors,Mountaineering,0.011976200000000001,2012-03-30
Sales visit,Outdoors,Mountaineering,0.0081092,2012-03-30
Sales visit,Outdoors,Mountaineering,0.00276948,2012-03-30
Sales visit,Outdoors,Mountaineering,0.0159424,2012-03-30
Sales visit,Outdoors,Personal,0.0028138200000000003,2012-03-30
Sales visit,Outdoors,Personal,0.01132491,2012-03-30
Sales visit,Outdoors,Personal,0.00315384,2012-03-30
Sales visit,Outdoors,Personal,0.0027456,2012-03-30
Sales visit,Outdoors,Personal,0.0016313,2012-03-30
Sales visit,Outdoors,Personal,0.020026779999999998,2012-03-30
Sales visit,Outdoors,Personal,0.01046298,2012-03-30
Sales visit,Outdoors,Personal,0.00927234,2012-03-30
Sales visit,Outdoors,Personal,0.0079772,2012-03-30
Sales visit,Outdoors,Personal,0.02370168,2012-03-30
Sales visit,Outdoors,Personal,0.05002696,2012-03-30
Web,Department,Camping,0.01070817,2012-03-30
Web,Department,Camping,0.004899,2012-03-30
Web,Department,Camping,0.042394919999999996,2012-03-30
Web,Department,Camping,0.06905444000000001,2012-03-30
Web,Department,Camping,0.12768664,2012-03-30
Web,Department,Camping,0.08504576,2012-03-30
Web,Department,Camping,0.0625576,2012-03-30
Web,Department,Camping,0.00377784,2012-03-30
Web,Department,Camping,0.01608744,2012-03-30
Web,Department,Camping,0.020103299999999998,2012-03-30
Web,Department,Camping,0.03182004,2012-03-30
Web,Department,Camping,0.04883623,2012-03-30
Web,Department,Camping,0.09432774000000001,2012-03-30
Web,Department,Camping,0.0114392,2012-03-30
Web,Department,Camping,0.0076729499999999996,2012-03-30
Web,Department,Camping,0.00789508,2012-03-30
Web,Department,Personal,0.006068479999999999,2012-03-30
Web,Department,Personal,0.007027609999999999,2012-03-30
Web,Department,Personal,0.01502536,2012-03-30
Web,Department,Personal,0.00555131,2012-03-30
Web,Department,Personal,0.008468,2012-03-30
Web,Department,Personal,0.00574,2012-03-30
Web,Department,Personal,0.021496,2012-03-30
Web,Department,Personal,2.49e-4,2012-03-30
Web,Department,Personal,0.00468,2012-03-30
Web,Department,Personal,0.0119475,2012-03-30
Web,Department,Personal,0.0125624,2012-03-30
Web,Department,Personal,0.0292212,2012-03-30
Web,Department,Personal,0.0046475,2012-03-30
Web,Department,Personal,0.0081003,2012-03-30
Web,Department,Personal,0.010205,2012-03-30
Web,Department,Personal,4e-4,2012-03-30
Web,Department,Personal,0.0060863,2012-03-30
Web,Department,Personal,0.004605,2012-03-30
Web,Department,Personal,0.0123004,2012-03-30
Web,Department,Personal,0.01752234,2012-03-30
Web,Department,Personal,0.0063539700000000005,2012-03-30
Web,Department,Personal,0.02096,2012-03-30
Web,Department,Golf,0.06553576,2012-03-30
Web,Department,Golf,0.03255135,2012-03-30
Web,Department,Golf,0.059661120000000005,2012-03-30
Web,Department,Golf,0.0382925,2012-03-30
Web,Department,Golf,0.024210409999999998,2012-03-30
Web,Department,Golf,0.00772968,2012-03-30
Web,Department,Golf,0.00913605,2012-03-30
Web,Department,Golf,0.01566664,2012-03-30
Web,Outdoors,Camping,0.05769236,2012-03-30
Web,Outdoors,Camping,0.00722484,2012-03-30
Web,Outdoors,Camping,0.07808864,2012-03-30
Web,Outdoors,Camping,0.02160054,2012-03-30
Web,Outdoors,Camping,0.01029888,2012-03-30
Web,Outdoors,Camping,0.0056546,2012-03-30
Web,Outdoors,Camping,0.01526635,2012-03-30
Web,Outdoors,Camping,0.0018774,2012-03-30
